TargetID	cd1.AVG_Signal	cd2.AVG_Signal	cd3.AVG_Signal	gat1.AVG_Signal	gat2.AVG_Signal	gat3.AVG_Signal
FBXO38	154.5	164.2	175.1	103.4	120.3	144.7
FBXO39	0.0	0.0	1.7	0.0	2.2	2.1
FBXO4	340.5	242.9	158.5	108.1	63.6	146.7
FBXO40	0.2	0.5	0.0	0.8	1.2	0.0
FBXO41	1.7	0.7	0.0	1.2	0.9	3.2
FBXO42	16.4	30.6	34.3	39.9	30.5	29.9
FBXO43	0.0	0.0	0.0	0.0	0.0	0.0
FBXO44	3.0	0.0	1.5	4.9	4.6	0.0
FBXO45	56.1	26.0	23.1	39.9	67.8	34.6
FBXO46	9.9	15.3	36.0	18.2	28.8	36.8
FBXO48	0.0	0.0	0.0	0.0	1.9	0.0
FBXO5	1.3	0.4	4.5	0.0	0.0	0.0
FBXO6	685.3	507.8	274.1	503.4	610.0	424.6
FBXO6A	1.1	0.0	0.0	1.8	0.4	0.4
FBXO7	27.5	36.7	36.7	47.2	21.7	29.1
FBXO8	3.5	2.7	0.0	4.5	2.7	3.3
FBXO9	39.6	64.3	69.4	66.3	63.1	53.1
FBXW10	0.2	0.0	0.7	1.2	0.0	0.0
FBXW11	0.2	2.0	0.0	0.0	0.0	0.0
FBXW12	0.0	0.0	0.0	0.0	0.0	0.0
FBXW13	4.0	1.0	7.6	3.4	0.0	13.2
FBXW15	0.0	0.0	1.4	0.0	0.0	0.0
FBXW16	0.0	0.0	3.3	0.0	0.0	0.8
FBXW17	123.3	82.2	118.6	57.1	90.7	87.1
FBXW19	0.0	0.0	0.0	0.0	2.5	0.3
FBXW2	20.7	13.7	12.0	18.6	10.0	8.8
FBXW4	15.2	16.8	16.9	3.4	27.8	15.9
FBXW5	539.1	482.7	560.6	297.7	336.0	461.8
FBXW7	80.0	73.1	67.3	87.6	32.9	35.4
FBXW8	13.6	12.7	16.9	14.7	23.7	20.1
FCAMR	0.0	0.0	3.5	0.0	0.0	0.0
FCER1A	8.5	7.3	8.9	12.6	263.6	22.6
FCER1G	0.0	0.0	0.5	2046.5	0.0	2206.3
FCER2A	189.1	441.9	236.1	10.2	13.2	106.7
FCF1	244.5	205.4	194.9	211.5	204.6	238.8
FCGR1	1.9	0.7	0.9	12.7	12.6	5.6
FCGR2B	123.1	106.8	107.1	74.0	85.2	108.5
FCGR3	134.3	121.9	83.2	141.0	949.4	123.5
FCGR4	300.8	209.9	331.8	1558.3	844.3	424.2
FCGRT	209.8	312.6	281.3	319.4	347.7	428.6
FCHO1	447.5	506.5	846.3	669.0	465.6	512.1
FCHO2	277.4	307.7	424.3	320.4	519.9	275.3
FCHSD1	20.6	14.3	18.7	13.3	12.3	17.0
FCHSD2	468.9	759.1	807.6	226.7	182.6	570.8
FCMD	1.6	7.5	8.1	11.2	15.4	11.9
FCNA	94.1	86.7	118.1	740.5	28.4	442.0
FCNB	42.5	120.4	42.2	206.6	456.3	136.5
FCRH3	0.0	0.0	0.0	108.2	2.6	0.0
FCRL1	88.4	77.2	90.0	22.0	6.7	99.1
FCRL5	30.4	34.6	37.7	0.0	0.0	26.8
FCRLA	1006.9	1221.6	1207.4	902.6	366.4	1533.3
FCRLS	3.1	0.6	0.4	0.7	4.2	1.1
FDPS	71.9	113.8	103.8	185.8	329.3	124.0
FDX1	0.0	0.0	0.0	0.0	0.2	0.8
FDX1L	0.0	0.0	2.4	0.7	0.0	0.0
FDXR	14.6	16.1	28.3	18.5	20.6	25.8
FECH	5.4	17.1	7.4	23.8	4.2	3.6
FEM1A	1.8	1.9	1.3	0.0	0.0	1.2
FEM1B	49.4	53.7	43.7	92.6	122.5	80.3
FEM1C	99.3	92.6	62.2	64.1	48.8	69.6
FEN1	393.2	472.2	295.7	807.1	742.2	368.4
FER1L3	18.9	15.4	19.2	61.2	23.5	54.1
FER1L4	0.0	1.1	0.0	0.2	0.0	0.0
FERD3L	0.0	0.0	1.6	0.0	2.0	0.1
FERMT1	0.0	0.0	0.0	0.0	0.0	0.0
FERMT2	0.6	0.0	0.0	0.0	6.1	0.4
FERMT3	208.9	250.6	318.8	234.2	366.5	348.3
FERT2	1.3	0.0	0.0	0.0	5.6	0.0
FES	71.7	81.0	87.4	64.4	490.9	145.4
FETUB	0.2	0.0	0.0	0.0	2.0	1.0
FEV	1.0	0.0	2.1	0.0	0.0	0.3
FEZ1	0.2	0.2	0.0	1.8	0.0	0.0
FEZ2	63.7	49.7	56.5	56.1	73.4	64.8
FEZF1	1.3	0.0	1.0	0.0	0.0	0.8
FEZF2	0.0	0.0	0.0	0.0	0.0	0.0
FFAR1	3.4	2.6	3.8	4.8	0.3	8.0
FFAR2	113.6	194.1	305.6	206.5	596.6	419.3
FFAR3	21.0	15.7	10.6	41.0	6.9	25.0
FGA	0.0	0.0	0.1	0.0	1.8	0.0
FGB	0.0	1.0	0.0	0.0	0.0	0.0
FGD1	2.6	1.4	0.0	7.1	0.8	0.0
FGD2	784.8	636.4	784.2	479.5	512.1	1354.9
FGD3	14.3	12.7	15.6	8.5	12.2	7.1
FGD4	0.0	1.1	2.4	0.1	9.8	1.6
FGD5	1.8	0.1	0.1	2.4	0.0	0.3
FGD6	91.8	90.8	98.7	56.2	23.4	47.1
FGF1	3.4	0.0	0.0	0.4	2.1	1.5
FGF10	0.0	0.4	0.0	0.0	1.2	0.0
FGF11	0.0	1.5	0.0	0.0	0.0	2.7
FGF12	0.0	0.0	0.0	0.7	0.8	0.5
FGF13	13.1	19.9	8.8	10.1	6.7	13.6
FGF14	1.4	1.4	0.5	0.0	0.0	0.9
FGF15	2.7	1.6	3.0	0.1	0.8	4.8
FGF16	0.0	0.0	0.0	0.0	0.0	0.3
FGF17	0.8	0.0	0.0	0.0	0.0	0.4
FGF18	0.0	0.6	0.0	0.0	0.0	0.0
FGF2	0.0	0.0	0.0	0.3	0.0	0.0
FGF20	0.5	0.0	0.0	0.0	0.0	0.0
FGF21	0.0	1.0	1.4	4.1	0.0	0.1
FGF22	21.1	24.1	26.0	21.3	26.0	32.0
FGF23	5.1	0.0	0.0	1.2	1.9	3.5
FGF3	5.7	0.0	0.8	0.0	0.0	0.0
FGF4	0.0	0.0	2.5	2.5	2.0	0.0
FGF5	0.0	0.0	0.0	0.0	0.0	0.3
FGF6	0.9	0.0	0.0	0.8	0.0	0.0
FGF7	12.5	3.3	0.9	0.0	3.4	1.2
FGF8	1.5	0.0	0.0	0.0	0.0	0.0
FGF9	2.3	2.7	3.1	0.0	1.3	2.4
FGFBP1	0.0	0.0	0.0	0.8	1.5	0.0
FGFBP3	0.7	0.2	0.0	8.0	0.0	4.4
FGFR1	0.0	0.0	0.0	0.9	0.0	0.5
FGFR1OP	67.3	53.6	56.2	21.7	26.5	21.5
FGFR1OP2	11.8	16.8	9.7	18.3	13.9	23.0
FGFR2	0.0	0.0	0.0	0.0	5.3	0.0
FGFR3	0.0	0.3	0.0	0.0	0.4	0.0
FGFR4	1.9	1.8	0.0	0.0	0.0	0.0
FGFRL1	11.4	11.7	2.6	10.6	9.5	2.2
FGG	4.8	1.6	5.7	3.0	4.5	3.4
FGL1	0.8	3.2	2.7	6.3	0.0	4.5
FGL2	4.0	10.8	7.3	10.5	30.9	16.9
FGR	14.1	46.3	46.5	0.9	20.1	10.1
FH1	219.6	234.0	246.7	186.4	332.8	295.7
FHAD1	4.0	2.4	0.0	0.5	6.4	2.6
FHIT	22.1	11.4	3.5	3.0	0.0	7.7
FHL1	2.2	2.3	2.1	26.5	12.7	2.6
FHL2	3.2	2.0	0.0	4.5	9.7	0.2
FHL3	1.5	0.2	0.0	2.4	3.9	3.8
FHL4	0.0	0.0	0.0	0.0	0.0	0.7
FHL5	0.0	0.0	1.1	1.0	0.0	0.0
FHOD1	116.9	166.7	293.5	159.0	177.2	152.1
FHOD3	1.5	4.0	1.6	2.2	2.7	7.6
FIBCD1	10.6	2.1	0.0	0.0	0.0	3.1
FIBP	258.8	253.4	305.1	224.4	268.5	297.8
FIG4	0.0	4.6	5.5	1.1	5.9	8.4
FIGF	1.2	0.6	0.0	0.0	0.0	0.0
FIGLA	0.6	0.0	0.0	0.0	4.2	1.3
FIGN	0.0	0.0	0.4	0.0	0.0	0.9
FIGNL1	53.2	75.0	45.5	196.9	301.0	98.9
FIN14	50.2	29.1	26.9	25.6	30.5	34.0
FIN15	3.8	3.6	0.2	5.6	4.9	0.9
FIP1L1	26.8	29.4	28.0	30.9	18.5	26.0
FIS1	631.2	684.6	495.2	567.8	837.8	764.3
FISH	0.8	2.5	1.9	0.2	0.0	0.0
FIZ1	135.2	149.5	114.5	131.6	154.7	117.1
FJX1	1.2	3.2	0.0	2.2	0.0	0.0
FKBP10	1.0	0.4	0.0	0.0	4.4	1.7
FKBP11	98.0	131.6	155.8	581.8	67.1	150.1
FKBP14	2.3	0.0	6.2	8.4	9.3	3.1
FKBP15	2.8	3.9	1.0	1.4	0.0	0.0
FKBP1A	260.7	299.9	200.5	194.9	191.7	261.1
FKBP1B	2.8	1.7	0.2	0.0	14.7	0.0
FKBP2	104.8	131.6	85.6	582.6	205.9	141.8
FKBP3	0.0	0.5	1.9	1.3	0.0	0.0
FKBP4	409.7	599.9	699.4	816.0	610.9	509.0
FKBP5	68.3	19.9	43.2	17.9	51.6	25.0
FKBP6	0.1	0.5	0.0	0.0	0.4	0.0
FKBP7	0.9	0.5	0.0	0.0	3.8	1.4
FKBP8	333.1	329.9	357.7	402.9	372.2	381.8
FKBP9	4.5	5.8	0.0	14.2	31.8	2.0
FKBPL	7.5	7.1	7.1	8.1	15.0	5.2
FKHL18	0.0	3.4	4.5	1.4	2.3	3.8
FKRP	4.4	3.8	8.4	6.4	12.5	16.0
FKTN	7.1	6.1	15.0	6.2	15.4	9.8
FLAD1	103.2	136.8	191.1	122.7	116.6	157.4
FLCN	292.2	290.5	306.7	168.6	188.4	199.1
FLG	0.0	0.0	0.0	1.3	0.0	1.7
FLG2	0.0	0.0	0.2	0.0	1.1	0.9
FLI1	109.5	155.1	132.6	73.9	101.3	141.3
FLII	110.6	119.1	141.8	93.0	145.1	110.2
FLNA	298.4	287.6	265.3	154.2	630.9	295.9
FLNB	23.5	29.4	38.9	2.6	8.9	7.9
FLNC	0.0	0.0	1.2	0.7	0.8	0.0
FLOT1	84.6	113.0	118.0	222.3	368.4	165.8
FLOT2	116.5	144.0	90.8	207.7	534.9	133.0
FLRT1	1.3	0.0	0.0	0.0	0.0	0.6
FLRT2	0.0	0.0	0.0	0.0	0.0	0.0
FLRT3	0.0	5.1	0.0	0.0	0.2	0.0
FLT1	6.1	4.6	3.2	2.8	6.1	7.2
FLT3	1.8	0.0	0.2	5.3	0.4	0.0
FLT3L	15.9	8.0	6.7	0.4	5.5	4.5
FLT4	2.5	0.7	0.3	0.0	1.7	2.0
FLYWCH2	10.0	15.5	10.0	21.0	17.3	5.1
FMN	0.0	0.0	0.0	0.0	0.0	1.7
FMN2	0.9	1.0	0.0	0.4	1.6	0.0
FMNL1	13.5	16.5	13.9	6.9	25.0	19.3
FMNL2	24.4	35.5	30.8	22.3	93.5	39.0
FMNL3	369.2	297.3	379.3	162.7	169.4	275.4
FMO1	1.1	1.0	0.6	0.0	2.2	1.5
FMO2	3.8	2.9	0.0	0.1	0.0	0.0
FMO3	0.0	0.2	0.0	0.4	0.0	0.0
FMO4	0.0	0.8	0.0	0.1	0.0	0.1
FMO5	4.5	9.2	11.8	2.2	51.1	9.8
FMOD	0.0	0.0	0.1	0.0	0.0	0.0
FMR1	14.7	15.3	23.2	12.8	10.1	16.7
FMR1NB	0.0	0.0	0.0	0.0	0.0	0.0
FN1	7.5	3.5	1.9	0.0	157.9	12.7
FN3K	4.7	23.7	8.5	40.9	15.5	1.5
FNBP1	273.9	263.4	329.6	141.1	131.3	222.5
FNBP1L	9.8	16.5	10.0	33.0	76.7	10.0
FNBP3	24.2	20.2	28.7	25.1	44.0	33.0
FNBP4	14.6	14.7	16.6	8.9	4.6	11.7
FNDC1	0.0	0.0	0.0	0.0	0.0	1.1
FNDC3	4.8	1.0	2.0	0.0	0.5	1.7
FNDC3A	6.5	3.9	4.3	2.1	1.4	2.5
FNDC3B	18.9	22.1	5.0	88.1	72.6	25.6
FNDC4	0.0	1.6	3.3	0.6	1.7	0.9
FNDC5	2.7	1.6	2.9	2.0	0.6	3.4
FNDC7	4.5	5.5	10.1	0.0	0.3	10.9
FNDC8	1.0	0.0	0.5	0.0	0.0	0.0
FNIP1	330.9	224.2	120.2	91.2	140.5	79.0
FNTA	271.4	241.0	350.1	283.6	429.9	360.2
FNTB	204.5	268.3	225.4	384.1	207.1	225.1
FOLH1	0.0	0.0	0.3	0.0	0.0	0.0
FOLR1	0.0	0.0	0.0	2.1	0.0	1.1
FOLR2	0.0	0.0	0.0	0.0	1.7	0.0
FOLR4	5.6	3.5	2.2	2.7	0.0	4.1
FOS	1192.3	1930.8	5934.3	3856.5	986.4	5238.0
FOSB	1714.0	2801.4	2844.9	1294.9	23.3	909.3
FOSL2	163.7	160.8	57.0	63.9	111.6	21.7
FOXA1	3.5	3.7	0.3	0.0	0.2	0.0
FOXA2	0.0	0.0	0.0	0.0	0.0	0.0
FOXA3	4.8	3.1	2.2	2.3	4.4	10.3
FOXB1	1.6	1.9	1.2	0.0	3.7	0.0
FOXB2	1.3	0.0	0.0	0.0	0.0	1.8
FOXC1	0.0	0.1	0.0	2.9	0.8	0.2
FOXC2	1.9	0.0	0.0	0.0	0.0	0.0
FOXD1	0.0	0.0	0.0	0.0	0.0	0.0
FOXD2	0.0	0.8	1.3	2.0	1.4	0.4
FOXD3	1.3	0.0	1.5	0.0	0.0	0.0
FOXD4	5.5	2.1	0.0	20.0	79.0	2.1
FOXE1	1.9	0.0	1.3	2.0	0.2	0.0
FOXE3	0.0	1.6	0.0	0.0	0.0	2.4
FOXF1A	1.8	0.1	0.0	2.0	0.0	2.5
FOXF2	0.0	0.5	0.0	0.0	0.0	0.3
FOXG1	0.0	1.3	0.0	0.0	0.0	0.0
FOXH1	0.7	0.1	0.0	0.1	0.0	0.0
FOXI1	0.0	0.3	0.0	0.0	0.0	0.0
FOXI2	0.7	0.0	0.9	0.1	3.5	4.8
FOXJ1	5.8	2.1	5.5	8.2	6.3	4.4
FOXJ2	78.5	80.6	121.4	62.8	71.8	72.5
FOXJ3	53.2	51.1	55.6	32.1	24.5	37.7
FOXK1	8.7	10.4	10.3	8.7	6.3	9.2
FOXK2	29.8	45.0	64.1	64.6	46.0	61.0
FOXL1	0.0	2.3	4.5	0.0	0.0	1.1
FOXL2	2.4	5.1	1.8	1.3	2.5	4.2
FOXM1	15.9	30.1	19.4	46.1	93.8	28.8
FOXN1	0.0	2.0	0.0	0.1	1.1	0.0
FOXN2	35.6	6.4	29.6	3.3	1.1	7.5
FOXN3	291.7	254.7	254.4	253.0	122.5	302.5
FOXN4	2.3	0.2	2.7	0.9	5.4	1.6
FOXO1	280.5	204.1	264.5	39.0	26.2	87.2
FOXO3	12.8	12.9	10.1	21.5	5.8	9.2
FOXO4	1.3	0.0	3.4	1.5	0.0	0.0
FOXO6	1.2	0.0	1.2	0.0	0.0	0.5
FOXP1	313.4	305.4	281.1	83.4	54.2	200.5
FOXP2	0.7	0.4	0.0	1.4	0.7	0.0
FOXP3	55.6	69.3	83.0	59.9	74.5	58.7
FOXP4	7.2	3.8	0.0	3.2	3.1	5.5
FOXQ1	12.4	7.9	0.9	86.5	10.9	0.0
FOXR1	5.1	0.0	0.0	0.4	0.0	0.0
FOXRED1	19.8	23.6	35.8	31.5	31.4	44.8
FOXRED2	4.2	1.5	4.7	2.5	12.1	4.4
FPGS	114.7	67.3	59.4	110.1	52.4	56.7
FPGT	72.8	73.0	56.2	61.5	24.2	36.9
FPR1	1.6	1.9	1.4	6.8	32.8	0.0
FPR2	501.8	820.1	223.3	1062.3	5210.3	1086.9
FPR3	0.0	0.0	0.0	0.0	0.0	0.0
FPR-RS3	0.0	0.0	1.1	0.6	0.6	0.0
FPR-RS4	0.0	0.0	0.1	0.0	0.0	0.0
FPR-RS7	0.0	0.5	0.2	0.0	1.7	0.0
FRAG1	12.9	12.1	9.6	26.3	34.5	17.1
FRAP1	67.1	51.1	41.7	36.8	38.5	30.1
FRAS1	0.7	1.0	0.0	0.0	0.0	0.1
FRAT1	17.2	14.7	6.7	3.4	8.1	9.2
FRAT2	189.9	172.1	77.7	71.2	137.5	122.7
FREM3	3.2	3.2	2.6	8.8	7.5	4.2
FREQ	1.5	2.2	1.5	0.2	0.0	0.0
FRG1	2.1	4.7	3.8	0.8	2.0	2.8
FRK	0.7	0.2	0.0	2.7	0.0	0.0
FRMD3	0.0	0.0	0.0	0.0	0.0	0.0
FRMD4A	4.1	7.4	13.0	19.1	16.5	9.9
FRMD4B	2.5	0.0	0.0	0.5	0.0	3.1
FRMD5	1.6	0.8	2.8	1.6	3.5	0.0
FRMD6	77.7	57.1	34.5	21.8	41.3	29.9
FRMD7	0.0	0.0	0.0	0.0	0.0	0.5
FRMD8	22.8	33.1	42.1	44.2	36.4	34.5
FRMPD1	0.0	0.0	0.0	0.0	0.0	0.0
FRMPD4	0.5	0.0	0.0	4.2	1.5	0.0
FRRS1	23.5	29.8	20.3	14.9	79.4	19.7
FRS2	44.1	33.8	31.5	20.2	18.7	20.9
FRS3	5.7	0.0	0.0	7.2	0.1	3.7
FRY	1.9	1.7	2.3	2.0	1.1	1.8
FRYL	20.8	28.4	39.5	10.4	14.2	15.2
FRZB	3.7	2.7	4.0	0.0	1.2	1.7
FSCN1	22.2	17.9	36.0	12.6	6.4	40.2
FSCN2	0.0	0.0	0.0	0.0	0.7	0.0
FSCN3	0.0	0.0	0.5	0.0	0.0	0.0
FSD1	1.0	2.6	3.4	0.0	3.1	0.8
FSD2	2.2	0.0	0.0	8.1	1.2	1.3
FSHB	0.0	0.0	0.0	0.0	0.0	1.7
FSHPRH1	1.1	6.8	4.2	0.8	14.5	1.8
FSHR	0.0	0.0	0.0	0.0	0.0	0.0
FSIP1	0.0	0.0	0.0	0.0	0.0	0.0
FSIP2	2.5	0.0	0.0	0.0	0.0	0.0
FST	2.8	0.9	0.0	0.0	1.8	3.2
FSTL	2.5	4.6	6.8	6.6	2.7	3.0
FSTL1	3.1	0.3	0.0	0.0	8.5	5.0
FSTL3	4.3	0.0	0.0	0.8	3.2	0.6
FSTL4	0.0	1.7	1.9	6.5	0.0	1.8
FSTL5	0.0	3.6	0.0	1.1	1.7	0.0
FTCD	0.0	0.0	0.0	0.0	0.0	0.0
FTH1	12029.9	11286.3	9823.7	8497.4	8556.1	9995.9
FTL1	1062.9	1049.9	799.5	1169.1	1413.5	1266.6
FTL2	1.4	0.0	1.1	0.3	0.0	0.4
FTMT	0.0	0.0	0.4	0.0	0.0	0.0
FTO	156.9	170.2	161.6	155.0	131.7	166.6
FTS	1.5	0.0	1.8	0.0	2.8	0.0
FTSJ	5.0	1.2	0.0	0.0	2.6	0.0
FTSJ1	3.4	7.4	6.0	12.4	12.5	6.8
FTSJ2	4.2	1.4	0.6	5.0	2.1	3.5
FTSJ3	40.2	28.4	40.7	48.7	29.1	42.5
FUBP1	37.5	57.5	55.4	52.0	57.1	63.0
FUBP3	78.0	95.1	162.8	171.0	192.0	176.5
FUCA1	1.7	0.0	3.5	0.0	4.0	0.9
FUCA2	0.0	0.0	0.0	0.0	1.1	0.0
FUK	31.3	24.5	49.2	27.9	35.3	27.5
FUNDC1	76.9	97.1	70.1	88.7	107.5	142.5
FUNDC2	0.7	4.9	0.0	1.2	3.3	0.2
FURIN	276.4	206.1	172.7	115.6	242.4	148.2
FUS	366.9	344.8	131.8	133.0	187.2	252.2
FUSIP1	45.6	34.2	33.2	37.1	24.1	31.6
FUT1	0.0	1.7	0.0	0.0	0.0	0.0
FUT10	5.7	7.4	6.2	3.8	10.1	6.3
FUT11	0.0	0.0	0.0	0.2	0.4	0.0
FUT2	0.0	0.0	0.0	0.0	1.2	0.0
FUT4	20.1	27.5	23.0	29.0	65.0	37.1
FUT7	4.8	3.4	0.0	3.3	27.9	1.9
FUT8	28.4	26.8	30.2	69.4	31.7	28.2
FUT9	0.9	1.7	1.4	0.0	1.1	0.3
FUZ	8.1	9.2	12.9	2.3	9.1	10.5
FV1	5.5	3.2	2.1	5.2	1.8	2.1
FV4	0.0	0.0	0.0	0.0	0.0	0.0
FVT1	137.4	100.4	98.4	105.3	107.6	89.4
FXC1	97.9	103.9	138.3	187.7	303.0	213.6
FXH	0.5	1.1	0.0	0.0	1.7	0.6
FXN	96.4	98.1	72.1	143.7	113.2	80.5
FXR1H	28.7	21.4	10.1	13.2	14.8	10.2
FXR2	52.9	63.1	83.0	69.7	52.5	56.8
FXYD1	0.6	3.0	2.8	3.0	2.7	1.9
FXYD2	0.9	0.0	0.0	2.1	1.2	1.4
FXYD3	2.5	0.0	0.0	0.0	4.9	2.1
FXYD4	0.0	0.0	3.0	1.1	0.0	0.0
FXYD5	760.1	716.7	624.2	496.8	946.3	588.8
FXYD6	0.0	0.9	0.0	2.6	15.1	1.9
FXYD7	5.9	1.6	6.5	1.2	1.5	1.6
FYB	264.4	242.6	172.1	157.2	189.6	178.6
FYCO1	15.1	16.8	58.0	18.3	45.8	57.1
FYN	19.3	21.8	8.3	9.2	9.6	18.2
FYTTD1	4.1	0.7	5.4	0.2	1.2	4.1
FZD1	0.0	0.4	0.0	2.5	0.0	0.0
FZD10	0.0	0.0	0.0	0.6	0.0	0.0
FZD2	0.0	0.0	0.0	0.0	0.0	0.0
FZD3	0.0	1.7	0.0	0.9	2.1	0.0
FZD4	0.0	1.4	1.1	0.0	2.5	0.7
FZD5	33.9	20.2	9.4	12.7	8.9	7.1
FZD6	0.2	2.8	1.3	3.1	4.8	7.2
FZD7	1.0	1.4	0.3	3.3	15.1	3.9
FZD8	2.7	3.1	0.0	0.0	0.0	1.2
FZD9	3.5	0.0	0.0	1.1	1.2	3.0
FZR1	156.3	277.7	297.0	439.9	429.9	243.5
G0B-ALPHA	0.7	0.0	0.0	2.0	0.7	0.0
G0S2	52.5	46.5	32.5	42.4	152.3	181.8
G2AN	3.1	3.5	1.4	4.3	2.5	3.7
G3BP1	658.2	673.7	764.5	516.9	519.8	734.1
G3BP2	333.6	277.7	381.7	260.7	291.3	330.1
G430005B15RIK	0.8	0.0	0.0	0.0	0.0	0.0
G430008M12RIK	8.5	10.7	5.8	1.1	24.4	2.7
G430020K10RIK	2.1	1.7	2.6	3.4	1.2	5.8
G430022H21RIK	36.7	41.9	51.7	35.8	58.8	45.4
G430046L24RIK	0.0	0.0	0.0	0.0	0.0	0.0
G430055L02RIK	2.9	5.9	2.9	11.7	5.0	2.7
G430060O14RIK	3.1	0.0	0.0	0.0	0.1	0.0
G430064E20RIK	21.0	8.8	7.6	2.1	8.4	4.7
G430064M09RIK	2.8	0.1	0.0	1.3	0.0	2.7
G430079N04RIK	7.2	7.2	5.6	4.0	4.2	0.6
G430096H01RIK	0.0	2.7	2.1	0.0	0.0	0.0
G630007B09RIK	9.9	9.8	7.8	17.7	11.1	13.1
G630008C18RIK	3.3	3.3	5.5	1.0	2.2	4.4
G630008E18	0.0	4.2	0.0	1.0	0.0	0.0
G630008F16RIK	1.6	3.7	3.1	3.9	2.6	3.7
G630009F03RIK	2.2	3.7	0.1	1.2	2.3	1.8
G630013P12RIK	1.0	4.6	3.6	2.7	3.7	6.9
G630014P10RIK	0.3	0.0	0.0	1.0	0.0	2.0
G630014P16RIK	43.8	47.7	54.4	35.0	50.1	51.7
G630016D24RIK	0.0	0.0	0.0	2.5	0.5	0.0
G630016G05RIK	1.3	1.5	1.2	3.0	0.0	1.3
G630019A19RIK	83.7	61.7	387.4	16.4	6.3	48.9
G630022F09RIK	0.9	0.0	0.2	1.6	3.9	3.5
G630024G08RIK	14.3	20.0	62.7	21.2	25.0	26.1
G630026M10RIK	2.7	0.5	0.0	1.9	0.0	2.5
G630032N15RIK	9.1	2.3	3.1	0.0	0.0	1.6
G630034M02RIK	0.0	0.0	0.0	0.0	1.2	0.0
G630038A07RIK	4.4	6.8	3.3	6.2	5.1	1.5
G630038I01RIK	7.1	6.0	6.3	5.2	5.1	6.3
G630039M15RIK	2.5	1.0	7.1	4.5	2.8	3.2
G630052O08RIK	0.8	0.0	3.9	5.8	1.4	0.6
G630056H24RIK	1.7	3.0	0.2	1.7	0.0	0.0
G630065C19RIK	2.0	1.9	1.1	1.4	1.9	0.2
G630097J24RIK	3.8	3.8	0.0	2.1	1.0	3.2
G6PC	6.1	7.5	9.0	8.0	6.8	0.8
G6PC2	1.9	0.0	0.0	0.0	3.3	0.3
G6PC3	19.8	13.9	17.1	17.0	19.2	20.5
G6PD2	0.0	0.0	2.1	0.8	0.9	4.0
G6PDX	44.4	85.1	45.2	138.1	443.5	85.7
G7E-PENDING	0.0	1.8	3.3	1.6	3.0	0.5
GA_X5J8B7W2BV0-3116-4045	0.0	0.0	2.0	0.0	1.8	1.8
GA17	0.0	0.0	0.9	0.0	0.0	1.3
GAA	93.8	77.7	72.3	113.8	59.4	47.3
GAB1	3.8	15.8	8.2	53.2	65.9	9.5
GAB2	0.0	0.0	0.4	0.0	0.0	0.0
GAB3	44.7	52.2	80.2	46.8	60.9	64.5
GABARAP	1423.6	1448.7	1181.5	1433.3	1987.0	1644.4
GABARAPL1	118.9	107.1	54.9	166.8	89.2	37.8
GABARAPL2	4.2	3.0	3.3	0.2	1.8	1.7
GABBR1	0.0	0.0	0.5	0.0	0.0	2.5
GABBR2	0.0	0.0	0.0	0.0	0.0	0.0
GABPA	10.1	12.9	7.2	11.3	5.9	11.6
GABPB1	18.3	17.3	24.6	15.2	15.5	20.2
GABPB2	10.4	7.9	14.6	5.2	5.6	3.5
GABRA1	2.8	1.8	1.3	4.6	1.2	0.9
GABRA3	0.0	5.8	7.6	1.0	4.9	5.6
GABRA4	0.0	3.2	6.6	7.6	3.7	0.3
GABRA5	0.0	0.0	0.5	0.0	0.0	0.0
GABRA6	0.0	0.0	0.0	0.0	0.0	0.0
GABRB1	0.0	1.0	0.3	0.1	0.0	1.2
GABRB2	0.0	0.0	0.0	0.0	0.9	0.1
GABRB3	0.8	0.2	0.0	0.0	0.7	0.0
GABRD	1.6	0.3	1.5	0.7	0.0	0.6
GABRG1	0.0	0.0	0.0	0.0	0.0	0.0
GABRG2	0.9	0.0	0.4	0.4	0.0	0.3
GABRG3	0.7	3.2	12.6	4.3	2.1	5.6
GABRP	3.6	2.7	0.7	3.0	2.6	0.5
GABRQ	0.2	0.0	0.0	1.4	0.0	0.0
GABRR1	0.0	0.5	0.0	0.0	0.0	0.0
GABRR2	0.0	0.2	1.6	0.0	0.5	0.0
GABT1	1.3	0.5	0.6	0.0	0.1	1.7
GAD1	46.9	16.3	28.9	0.9	1.9	5.7
GAD2	0.0	0.0	0.4	0.0	0.0	0.0
GADD45A	722.1	672.5	508.5	519.1	367.4	367.6
GADD45B	265.3	138.7	133.7	44.5	30.9	175.8
GADD45G	1246.0	748.5	472.9	343.6	255.9	663.6
GADD45GIP1	5.4	7.4	5.3	9.1	8.1	3.2
GADL1	0.0	0.4	1.2	0.0	0.5	0.0
GAK	492.6	607.4	674.4	518.8	643.0	591.0
GAL	6.4	5.7	0.5	0.0	18.1	3.1
GAL3ST1	1.8	1.3	3.4	0.0	2.2	2.1
GAL3ST2	4.3	3.6	4.8	1.9	0.0	4.7
GAL3ST3	2.0	0.0	0.0	0.0	0.0	2.0
GAL3ST4	8.1	4.2	9.4	7.6	6.3	5.7
GALC	0.7	2.2	0.6	1.3	3.3	0.9
GALE	6.3	10.4	9.9	17.8	21.1	11.1
GALGT1	22.2	24.3	19.5	13.2	16.8	18.8
GALK1	62.7	68.3	86.6	87.8	123.3	96.0
